正常,"你好！,你需要限位栏吗"
正常,你好我看你需要椪柑苗
正常,"欢迎光临本店，量大价格从优，支持惠农网在线交易，看到您的留言我将马上回复，您也可以选择来电咨询哦！,老板您好 ,现在可以发物流了吗"
风险,"你好,加微信聊,180,54186331"
正常,"你好,复合肥和桶装肥有没有,你好麦总,有需要的产品？,哪个含量的复合肥，桶装肥？"
风险,"你好，我是你同市的批发商，这是我威*信,我量大长期合作， 
谈好了可以在这里拍商品
165***3984****2664
伽的时候备注下你卖什么的。.
,加了没"
正常,"何老板抱歉啊，邮货的箱子太满了，包装袋没办法装里面，下次一定给你几个,欢迎光临本店，量大价格从优，支持惠农网在线交易，看到您的留言我将马上回复，您也可以选择来电咨询哦！,吃起来口味很好，试吃了的,老板，有没有姬松茸包装袋了，送几个过来,现在只有这种的,15元,何老板你好，年前的货老板可还满意？,美女，我那个寄了没有,发错单,好的，需要随时联系我就行,邮费多少呢,好像还剩下几个一块邮过去,只有一种货啦，没其它了，这种贵了一点,还可以，过几天再来拿,63.5那种,63.5元的哦,是的,好的，谢谢，今天帮我发出吧,一共650吧,这小菇是实拍的吗？香味怎样,好的，帮我要10斤吧,现货是这种的，中菇跟小菇没有分，头茬姬松茸短腿货,稍等给老板单号"
正常,"您已跟对方成功接通电话，赶紧“关注”他，成为生意伙伴吧！,你哪里有现货,我在采购苹果，您有现货吗？价格多少？"
风险,"你好,你好，我们需要大量批发，具体我也不清楚，因为我只负责联系采购，因为不走平台，所以不线上聊，方便加一下负责人 ffsAsa23吗？我们真的很需要这批货，加了说声，我去通知"
风险,"分枝多高，现在我还被居家隔离着呢,150539,75191,郑州附近有一块占地树，不过现在这边管控的还有点严格,欢迎光临本店，量大价格从优，支持惠农网在线交易，看到您的留言我将马上回复，您也可以选择来电咨询哦！,八公分的国槐多少钱一棵，最低价，五千棵，裸根。,您电话多少？我记一下,什么时间上,你好,有图片吗？,159036,占地树,13161,过了疫情,两米多点分枝，年前拍的,多少钱一棵,分枝不高"
正常,"欢迎光临本店，量大价格从优，支持惠农网在线交易，看到您的留言我将马上回复，您也可以选择来电咨询哦！,出鸡饲料 750一吨  肯吃肯长"
风险,"在么,我们公司出来采购,需要大量进货"
风险,"你好，我是你同市的批发商，这是我威*信,我量大长期合作， 
谈好了可以在这里拍商品
170**3881**4465
伽的时候备注下你卖什么的。."
正常,"老板你好,在吗,我们是小龙虾虾苗种虾养殖培育基地。如果需要虾苗虾草之类可以打电话联系,现在主要道路不通"
风险,"您好我想买你的产品试试
可以＋个威信详谈吗，这个我不怎么会用
这个是我的，谈好就在惠农网下单
171
0278
2566,你加我微信  我要多有点多,谈谈价格  我下了  微信聊"
风险,"欢迎光临本店，量大价格从优，支持惠农网在线交易，看到您的留言我将马上回复，您也可以选择来电咨询哦！,1500562,6662"
正常,"现在只乘1000多只了，这个价就是最低价的老板。,最低批发价多少？,欢迎光临本店，量大价格从优，支持惠农网在线交易，看到您的留言我将马上回复，您也可以选择来电咨询哦！,一万只,最低价？,我这边至少要五千只"
正常,我们是厂家直销的
正常,"能买100棵吗,有什么关照请留言，我会尽快回复的,有七指毛桃吗,有苗，想买就下单,欢迎光临本店，量大价格从优，支持惠农网在线交易，看到您的留言我将马上回复，您也可以选择来电咨询哦！,在么,在的"
风险,"好的,你好，什么时候开工我们需要大批量采购,对的,疫情结束后需要进一批货，方便让你们老板加一下我们负责人吗 ,我这边经纪人没在这里,还是你加我吧"
正常,"您好，1:您需要什么品种的大米.2:您需求多大量3:你需要的价格区间是多少,我在采购大米，您有现货吗？价格多少？"
风险,"老板家的产品方便加个微信了解下吗
聊好了可在这里下单
我这加客户过多被限制麻烦您+我了
170~388~144~65
客户比较多，麻烦备注下哪位,你好 老板 可以的话 加我详谈 我要的量大"
风险,"老板你好
产品有意
V信详谈，惠农网下单可以？
我手机马上关机麻烦＋我
159
0465
5446"
正常,"没,欢迎光临本店，量大价格从优，支持惠农网在线交易，看到您的留言我将马上回复，您也可以选择来电咨询哦！,有货吗老板？"
风险,"老板您好，您家东西很不错，
我想和您聊下 长期采购
到时候可以走平台，您伽我威**信
167
  1067
    6513
便于及时回复你的消息哦
"
风险,"在不老板,1387351,0480,我的v,我看看需要啥,江苏寄吗"
风险,"欢迎光临本店，量大价格从优，支持惠农网在线交易，看到您的留言我将马上回复，您也可以选择来电咨询哦！,你好,回复不及时加微信15584137775"
风险,"你好 请问你家这个可以批发吗,可以,很新鲜哦,[惊讶][惊讶],可以加个好友吗,好 互加一下[大笑][大笑],加了吗"
风险,"老板，我想跟你确认一下产品特征，有最近拍的照片和视频吗？,就是这样,我这边这边是打算开一个水果超市,然后就是说需要水果货源,然后我这边需要向您进下货,咱这边可以谈谈这个价格吗,包邮吗？购买后多久发货？,包邮吗？购买后多久发货？,好的"
正常,"今天下午4点发出亲,什么时候发货？,目前已陆续安排发货亲,收到,老板这都几天了都没发货？"
风险,"支持见面交易吗？,微信上聊聊,152920,26534"
正常,"你好！,你好,需要什么树苗？,有图片吗,各种果树苗，绿化苗，盆景花卉,需要茶花吗？,发下资料,你有什么树苗,也可以,包邮吗？购买后多久发货？"
正常,"明天能发货吗,这个多大,一箱几斤,价格能不能优惠,长期合作,我的先拿一箱看看质量呀,卖价一般多少钱,零售,这两个哪个直接好，皮薄肉厚,个头大,49.9,5斤？,卖多少钱,长期合作价格能不能优惠一点,嗯，我这边也是做市场，如果质量好，价格合适，以后长期合作呀,能开发票吗,嗯,这个和之前的有什么区别"
风险,"2.8元,1871980,0612"
风险,"老板家的产品方便加个微信了解下吗
聊好了可在这里下单
我这加客户过多被限制麻烦您+我了
1672~513~25~69,不好意思 老板 我这号 加不了 了  家客户太多了  可以的话麻烦你加下我,1672
513
2569,我微信"
正常,[可爱][可爱][握手][握手]你好老板！欢迎光临，需要农机专用钢铁宽轮吗 ？农机耕田作业不容易打滑，耕深地不容易陷入深泥
正常,老板您好！您需要耙耙柑树苗吗？我们基地长期培育大量香橙砧木和枳壳砧木的春见、不知火、爱媛38号、明日见、甘平、砂糖桔、金秋砂糖桔、沃柑、无籽沃柑等品种的柑橘苗，大五星枇杷苗，波姬红无花果苗，蜂糖李，五月脆李等，基地自产自销性价比高，品种对版可签合同，放心购买，成都欢迎您！批发零售均可以。
风险,"您家产品很不错，我想和您合作大量采购
聊好了可在这里下单
可以的话 加我微信详谈
167~2513~2478"
风险,"你好  核桃怎么卖,可以微支付吗"
风险,"老板你好,欢迎光临本店，量大价格从优，支持惠农网在线交易，看到您的留言我将马上回复，您也可以选择来电咨询哦！,有，但是不多,现在收4.3,你加我，方便联系"
正常,"欢迎光临本店，量大价格从优，支持惠农网在线交易，看到您的留言我将马上回复，您也可以选择来电咨询哦！,土猪苗多少钱一头？"
风险,"你好,微商怎么做呢,哦哦,哦哦,加我微信亲,135,34547217,我试一下看好卖吗，我朋友圈人是挺多的"
风险,"欢迎光临本店，量大价格从优，支持惠农网在线交易，看到您的留言我将马上回复，您也可以选择来电咨询哦！,老板，我们都是专车专人配送的，,你这太少也没法送过去,而且我们也是不包括运费的,3000起送的,150-,0562,6662,下次多的话可以联系"
风险,"多久可以发货,零食和批发一个价格吗,一盒发发货吗？,上边的电话是微信吗？,我也想批发卖,不了解这个销量怎么样呀,我具体了解一下,我卖农副食品,了解一下就挂微店卖,所以想加微了解一下,谢谢我在了解量大和小价格的区别,你20 起批 要100 盒和200 盒都什么价,哦"
风险,"老板你好,量大有优惠吗，能优惠多少,你要是同意加꯭T꯭g꯭g꯭g꯭4꯭5꯭3꯭吧，平时很少看这个上面的信息,ǫ??"
正常,"你好，我刚打了你的电话，但是你没接，期待你给我回复。,你需要什么"
风险,"你好,我们学校有个活动 我们部长让我看一下水果 我看你家挺好的,你看你方便加他个违心给他聊聊吗[大笑]"
正常,"欢迎光临本店，量大价格从优，支持惠农网在线交易，看到您的留言我将马上回复，您也可以选择来电咨询哦！,恩,在吗？"
正常,"最低批发价多少？,老板，运费怎么算？,欢迎光临本店，量大价格从优，支持惠农网在线交易，看到您的留言我将马上回复，您也可以选择来电咨询哦！,到深圳南山"
正常,"老板，能发个样品看一下嘛,现在发不了，出不去,地址发过来，能发的时候给你发"
正常,"我已付款请发货,赶快发货,回复"
风险,"您好我想买你的产品试试
可以＋个威信详谈吗，这个我不怎么会用
这个是我的，谈好就在惠农网下单
135
3366
8535
,浙江  先加个微信备用吧"
风险,"在吗,你好你是老板吗,是批发商吗？,好,你加我， 这里说话不方便 ,180+5866+8630,加了告诉我一声， ,产品要是好的话，以后就选你家了,长期合作,对"
正常,"你好，如需要水泵可随时联系我！
品牌水泵，质量放心，一台也享受批发价！
（同品牌水泵可与淘宝比价，保证最低价。）,好的"
正常,"欢迎光临本店，量大价格从优，支持惠农网在线交易，看到您的留言我将马上回复，您也可以选择来电咨询哦！,胡萝卜批发什么价，有没有十斤箱装的,:eight:️元五角,二十斤一件什么价,批量,这边是二十斤的"
正常,你好需要灵芝孢子粉吗？咱家是长白山本地特产批发
风险,"老板你好 感觉你这个产品挺不错的 我是公司的采购 想批发一些试试 这个我不常看 你 + 我微信我们语音聊吧 1718／418／4130 ,老板你好 感觉你这个产品挺不错的 我是公司的采购 想批发一些试试 这个我不常看 你 + 我微信我们语音聊吧 1718／418／4130 "
风险,"你好，我是你同市的批发商，这是我威*信,我量大长期合作，
谈好了可以在这里拍商品

1653~9842~664

伽的时候备注下你卖什么的。.,加我微信  我量大"
正常,"纸箱,你好,你好,实图拍给我下,什么快递,包装是怎么样的,暂时没有图片哈 抱歉,福建宁德有送吗,可以"
正常,"你好,明天能发货不能？,欢迎光临本店，量大价格从优，支持惠农网在线交易，看到您的留言我将马上回复，您也可以选择来电咨询哦！"
正常,"好久才有,三黄鸡苗,对，土三黄苗,有快大三黄公苗吗,你好！,现在没有哦"
风险,"老板您好，我是你周围城市的批发商，您家产品很不错，我想和您合作大量采购
谈好了可以在这里拍商品
加我这个威**信
165**3984**2471
茄的时候备注下你卖什么的。.,对啊,加我详谈,好的  可以先加个备用吗,老板，刚刚那个号频繁了麻烦你加我这个
165~3987~2572,我们微信电话说不好吗,大量  能种地10亩,太晚了 明天微信说吧  我先下了,165~3984~2572不好意思刚刚号码发错了 这个才是正确的"
正常,"亲你这有肚皮有刺的鱼干吗,欢迎光临本店，量大价格从优，支持惠农网在线交易，看到您的留言我将马上回复，您也可以选择来电咨询哦！,没有,黄山鱼"
正常,需要油茶苗吗？
风险,"您好，我是周围城市的批发商，您家产品很不错，我想和您合作采购大量
谈好了可以在这里拍商品，您伽我微信
167~
1067~
6480
,好的麻烦老板加我详谈"
风险,"欢迎光临本店，量大价格从优，支持惠农网在线交易，看到您的留言我将马上回复，您也可以选择来电咨询哦！,怎么找你？,1777473,4410"
正常,。
风险,"还有吗,多久可以结果啊,那有不懂的可以咨询你吗,行什么时候可以发货,我先要80颗，不够再找你，可以加个vx吗,156088114,15,加一下备注一下名字我就知道了,加了吗,嗯"
风险,"您好,你直接跟我老板谈吧 我们店需求大 价格别高了,加了吗"
风险,你好胡老板 留个方式 兄弟加您
正常,"[可爱],您好，亲"
正常,"带盆吗？老板,裸根的亲,有带盆的吗？,欢迎光临本店，量大价格从优，支持惠农网在线交易，看到您的留言我将马上回复，您也可以选择来电咨询哦！"
风险,"需要一批货有嘛,量比较大,方便v详聊么？,180
8757
9347,添加了告诉我,添加了嘛,好的"
正常,"欢迎光临本店，量大价格从优，支持惠农网在线交易，看到您的留言我将马上回复，您也可以选择来电咨询哦！,丝瓜"
风险,"你好老板，你家货物不错，我能大量进持续合作嘛
你先茄我矀性V谈谈怎么合作,物流价格等
151
3247
5753,习惯用微信"
风险,"您好，我是周围城市的批发商，您家产品很不错，我想和您合作采购大量
谈好了可以在这里拍商品，您伽我威**信
180~
6246~
0979
伽我的时候备注下卖啥
,量大,180~
6246~
0979"
正常,"你好，徐经理，刚打电话您正忙,有什么需要？,你好，我刚打了你的电话，但是你没接，期待你给我回复。"
风险,"价格还可以便宜点吗？,我老板想找你合作下，你可以加下他ret42515，加了跟我说下，我叫他备注下,加了吗，我跟他说下,嗯"
风险,"老板能长期供货吗,老板，您加下我负责人微信吧，我是代问,188,7927,2311,加了麻烦说一下，我让我老板通过,老板加了吗"
风险,"包邮吗？购买后多久发货？,你好,可以加个vx吗,135,36318468,选中可付定金"
风险,"你好加1865952,0760"
风险,"你好 ,我想订购一些 鸡苗,数量比较大,您是老板吗,商人,1522638,9339,家一下我看,老板你家一下我,加了吗？"
风险,"你好,您已跟对方成功接通电话，赶紧“关注”他，成为生意伙伴吧！,1382627,5696,老板你好，,你好"
正常,你好，需要软枣猕猴桃苗吗？
风险,"在吗,你好，我爸需要加个微心可以吗,1511
4194360,他想微信谈下,我这边下单,可以吗"
正常,"欢迎光临本店，量大价格从优，支持惠农网在线交易，看到您的留言我将马上回复，您也可以选择来电咨询哦！,欢迎购买,有的"
正常,"您好，十分抱歉，快递公司推迟发货，上班以后第一时间发货，发12颗，谢谢理解,包装好啦，明天发货,我想给您发走啊，老板，现在实力不允许啊，快递公司推迟上班，我们在等通知，放心，不会少给您苗子的"
风险,"现在土豆价格,你好,1351868—1343,欢迎光临本店，量大价格从优，支持惠农网在线交易，看到您的留言我将马上回复，您也可以选择来电咨询哦！"
正常,"4元每只？,欢迎光临本店，量大价格从优，支持惠农网在线交易，看到您的留言我将马上回复，您也可以选择来电咨询哦！,你好"
正常,"还有多少只,俱体位置是哪,40多"
风险,"你好，我是你同市的批发商，这是我威*信,我量大长期合作， 
谈好了可以在这里拍商品
165***3984****2664
伽的时候备注下你卖什么的。.
"
正常,你好:blush:
风险,"也没见回复，又令人费解了！,有货的,2.5~2.5元斤，我看不董？？？两个2.5？,你好,189,？？？,78350589,.到底是怎么样销售？"
风险,"欢迎光临本店，量大价格从优，支持惠农网在线交易，看到您的留言我将马上回复，您也可以选择来电咨询哦！,罗总你好，没有及时回话，实在对不起。您需要的杨梅苗有货供应。"
风险,"包邮吗？购买后多久发货？,  您好，我这边常年大量批售吉林长白山地区蒲公英秋季根统货，（个子）          加工半成品生料片，生料段，【成品蒲公英根茶】价格美丽实惠。另少量春根生料段，筛选大片出售。欢迎咨询，长期合作，期待您的回复。[握手][握手][握手]"
风险,"你好，这种帆布袋结实吗,你好,你好，我这边书店想订制一批印有我们书店logo帆布袋,方便佳下我微信吗,1522,6389,339"
风险,"在嘛,我们店需要进批货  什么时候能发货呢,您方便家下我老板嘛  他这边跟您联系"
风险,"老板你好,我们公司想采购,你加我们老板微信吧"
正常,"欢迎光临本店，量大价格从优，支持惠农网在线交易，看到您的留言我将马上回复，您也可以选择来电咨询哦！,你好,你的有,电,话号,码"
风险,"﻿老板你好，有个合作能找您谈下吗？如有意向的话加下ivucoho54426,在这个上面说不清楚，但我想一定不会让您失望的25"
风险,老板你好，方便留个电话沟通吗？需求量较大
正常,"老公兔  老母兔可以长到12斤左右,欢迎光临本店，量大价格从优，支持惠农网在线交易，看到您的留言我将马上回复，您也可以选择来电咨询哦！,您好！这个兔子长得有多少斤,您好  老板  "
正常,"奥，那你可以下单，我去给你碾,今天下单，明天就可以邮了,需要多少？我这是现碾现卖，这样的米吃着好。,谢谢,您好，需要小米吗？,欢迎光临本店，量大价格从优，支持惠农网在线交易，看到您的留言我将马上回复，您也可以选择来电咨询哦！,要不了多少20斤，给亲戚买的，咱这小米不是出名吗，想买点新米，别人家得好几百斤才批发"
正常,"110一匹,最低批发价多少？,有现货，,你什么时候要,我在采购蜜蜂，您有现货吗？价格多少？"
正常,"已经订好了,常总晚上好！需要不知火柑桔苗吗？,好的！,感谢您的报价，另外您对本次报价还有什么要补充的可以留言给我，如果货品、价格合适，我会主动联系您。"
风险,"老板你好，我是一名批发商，这是我危*信,我量大长期合作，
谈好了可以在这里买

1653~984~24~71

伽的时候备注下你卖什么的。
,老板麻烦你加我一下 客户太多容易乱，你备注下"
风险,"187544,53888,2000斤发沈阳的话运费需要多少钱:moneybag:？[可爱],欢迎光临本店，量大价格从优，支持惠农网在线交易，看到您的留言我将马上回复，您也可以选择来电咨询哦！,关键没有配货的，自己发车，看看有没有配货的,您好"
正常,"部分地区道路封闭，下单地址请确保快递能够派送，谢谢！,杨桃能发货吗,可以"
正常,"欢迎光临本店，量大价格从优，支持惠农网在线交易，看到您的留言我将马上回复，您也可以选择来电咨询哦！,带叶鸡骨草多少钱,21一公斤"
风险,"在吗,怎么卖的,现在能发快递吗,不是吧  我们这边都封路了,湖北,好吧,[流泪][嚎哭],好吧,哪能加个微信，可以发的时候说下吗,Djxj996"
正常,"照片里面的这份是几年苗,在吗,三年,您需要几年苗,无毛,重楼苗多少一颗,我们今天发货,15个月,重楼苗多少一个,两年苗多少一颗,是团叶子还是尖叶子,是团叶子还是尖叶子的,包邮吗？购买后多久发货？,欢迎光临本店，量大价格从优，支持惠农网在线交易，看到您的留言我将马上回复，您也可以选择来电咨询哦！,你好，我刚打了你的电话，但是你没接，期待你给我回复。,给要多牙的团叶子的,圆叶,在吗,五角的是几年苗,你好,你好"
正常,"请问你需要什么果树苗呢？老板,我们为了保证苗子的成活率都是现挖现发的  并且带有生根粉和肥料发货的  ,请问你需要什么果树苗呢？老板"
风险,"欢迎光临本店，量大价格从优，支持惠农网在线交易，看到您的留言我将马上回复，您也可以选择来电咨询哦！,牛头肉  牛头皮  牛耳丝   牛肚  牛肠  筋  牛奶渣,发快递  还是冷蔵车,你是那里的,一包五斤   里面都有的,具体我还不知道  低到时候问发快递的,能到  但是接货的地方比较远   冷蔵车  到你那应该在80到90,这是快递的价格表,应该也不是很准确,价格在90多左右,你看一下我给你发的那个照片  上面写的是90多,上面写的是70多  但是不确定,价格可能随时变的,我知道啊  但是他价格随时变动啊    我这不是告诉你具体的价格了吗"
正常,"这个里面的米也是白的吗,有个客户要白色的糜子，我看我们店里有，我想发点给客户试试，你看可以不"
正常,"在吗,拍了,一箱,29,希望果能好吃,明天能发货吗,啥快递,哦我这一箱能有几个,能有几个,一箱"
正常,可以
风险,"欢迎光临本店，量大价格从优，支持惠农网在线交易，看到您的留言我将马上回复，您也可以选择来电咨询哦！,能发,欢迎光临本店，量大价格从优，支持惠农网在线交易，看到您的留言我将马上回复，您也可以选择来电咨询哦！,30
,来家里27
现在还涨价了,你发哪里,年前全缺货,那肯定啊,年后啥价格在研究呗,我也跟市场走,都是老鸽子,韵达,欢迎光临本店，量大价格从优，支持惠农网在线交易，看到您的留言我将马上回复，您也可以选择来电咨询哦！,？,现在不能发货"
正常,"多少钱一包,欢迎光临本店，量大价格从优，支持惠农网在线交易，看到您的留言我将马上回复，您也可以选择来电咨询哦！,你好,一包可以种多少地,你好,螺丝长线，要多少,一亩地四包"
风险,"发个电话号码
"
正常,一条不可以买吗？
正常,新年好，李老板。需要【香菇】吗？还有其他大小的 冬菇    黑面菇   薄菇[可爱]木耳，银耳，莲子，竹荪，茶树菇   欢迎随时联系[握手]
正常,"你这是什么意思？,欢迎光临本店，量大价格从优，支持惠农网在线交易，看到您的留言我将马上回复，您也可以选择来电咨询哦！,那么0.1元一斤？,你这是什么法,你是哪的"
风险,"在？,需要,想要50只,方便加个v x？,多少起批啊,先拿400吧,可以加下v x？,你加我吧 亲,1529202,6534,包邮吗？购买后多久发货？,加了说一声,加了？"
风险,"老板你好，我开实体店的，能不能加vx谈谈价格,麻烦您加下我吧，电脑登陆的不是很方便,加了吗,嗯嗯"
正常,"带,现在快递还没正常，要过了元宵节先,75元,欢迎光临本店，量大价格从优，支持惠农网在线交易，看到您的留言我将马上回复，您也可以选择来电咨询哦！,老板，苗太小了，不像你那天发照片的。,好的，再联,等通路后再联。,已拍了,你好，老板，有空先下单吧，我怕到时候忙不过来,大青6棵，黄金木瓜5棵..黄金百香果2棵共多少钱？,苗帶营养杯吗？,好,老板.我想看苗的照片先,嗯,老板，我看您别发货先，我这里封路，可发货时再通知你，麻烦您了，谢谢了。,在,如何付款,我这边也封"
正常,"我看孙总是兰州这边的，我们兰州的仓库在易森,孙总有什么需要随时联系,本人主要从事正关南美（巴西、阿根廷、乌拉圭）牛羊肉进口销售，兰州，天津港口均可提货，部位肉品类全，可长期稳定供货，可开票，各类证书齐全,[强][强][强]"
风险,"亲，我是做冷饮的，因为疫情原因也无法正常开业，就想在结束前找一些水果供应商,我看您家的柑橘挺好的,我看了看 是一元一斤吗,价格是5元左右一斤吗,大量批发的话 可以便宜一些吗,前期要不了多少 ,您说的确实有道理 ,嗯 行吧,您v是什么 方便加一下吗"
正常,"好,收到"
风险,"您好我想买你的产品试试
可以＋个威信详谈吗，这个我不怎么会用
这个是我的，谈好就在惠农网下单
135
3366
8535
,嗯呐  加微信详谈大量收购"
正常,你好，李老板，需要什么品种的苗子
正常,"我在采购大米，您有现货吗？价格多少？,你们厂地址在什么地方,手机号码多少"
正常,"老板去骨牛蹄价格还能少吗,。要多的话一斤给你便宜一块钱吧,欢迎光临本店，量大价格从优，支持惠农网在线交易，看到您的留言我将马上回复，您也可以选择来电咨询哦！"
正常,"鲫鱼半斤的价格,欢迎光临本店，量大价格从优，支持惠农网在线交易，看到您的留言我将马上回复，您也可以选择来电咨询哦！,你那里的？,统一5.8元吗,你哪里的,青鱼呢,你是哪里，,岳阳哪里？,鱼要多少有多少,6一8斤的价格,你自己来装5.8,要多少有多少,草鱼，鲢鳙，鲫，青鱼,现在疫情时间出不去，,价格多少,鱼多大,湖南岳阳的,网上下单,都有,你们配送不,有鱼车,有哪些品种，,要什么鱼就什么鱼"
风险,"你好,我们公司有意购买,可以加我们负责人微信洽谈吗,158,18072644"
正常,"欢迎光临本店，量大价格从优，支持惠农网在线交易，看到您的留言我将马上回复，您也可以选择来电咨询哦！,毛毛菜籽种另售吗？"
风险,"﻿老板你好，有个合作能找您谈下吗？如有意向的话加下ivucoho54426,在这个上面说不清楚，但我想一定不会让您失望的117"
风险,"你好，在吗？,有工具箱吗？,方便佳下Ⅴ祥聊一下吗？

1806203
8667,你贵姓,我姓杨,佳了告诉我一下,好的"
正常,"42,2.6元一斤包邮吗,包邮是多少一件,欢迎光临本店，量大价格从优，支持惠农网在线交易，看到您的留言我将马上回复，您也可以选择来电咨询哦！,你好,不包邮"
正常,"欢迎光临本店，量大价格从优，支持惠农网在线交易，看到您的留言我将马上回复，您也可以选择来电咨询哦！,您好，收割1.3以下的都可以收割，主要是牧草！,老板，你割草机能割什么作物？多高多蜜的？"
风险,"134
170
802
95
老板好，我是省内的采购的，这是我的溦/信有意批发
聊好了可在这里交易,微信聊 "
正常,"山东菏泽的货源,价格"
正常,"欢迎光临本店，量大价格从优，支持惠农网在线交易，看到您的留言我将马上回复，您也可以选择来电咨询哦！,现在有货吗,一天几百斤，想长期合作,现在有货吗，要200斤"
正常,"可以,要多少数量,先要1千只
"
正常,你好花椒85－100一斤欢迎下单
正常,"欢迎光临本店，量大价格从优，支持惠农网在线交易，看到您的留言我将马上回复，您也可以选择来电咨询哦！,大蒜是什么规格的啊,几公分,小果"
风险,"好像要挺多呢,159624
83920,你加下胃信,胃信聊一下吧,加了吗？"
风险,"157,50392409,您这边加我一下"
正常,老板，您好需要百合干吗
正常,你好。请问需要杨梅苗吗
正常,"你好，你是哪里？,湖南娄底"
正常,老板你好，福建花菜0.65走车
正常,"统货二两以下什么能接受？,感谢您的报价，另外您对本次报价还有什么要补充的可以留言给我，如果货品、价格合适，我会主动联系您。"
正常,"欢迎光临本店，量大价格从优，支持惠农网在线交易，看到您的留言我将马上回复，您也可以选择来电咨询哦！,您好，货到陕西西安运费是啥价"
风险,"您好，我是周围城市的批发商，您家产品很不错，我想和您合作采购大量
谈好了可以在这里拍商品，您伽我微信
167~1067~6495,你好 老板这边加我  我马上通过下 没问 明天就拍 "
正常,"你好在的亲,你好在吗亲"
风险,"您好，我是周围城市的批发商，您家产品很不错，我想和您合作采购大量
谈好了可以在这里拍商品，您伽我微信
167~
1067~
6480
,香菜,加我详谈"
正常,"欢迎光临本店，量大价格从优，支持惠农网在线交易，看到您的留言我将马上回复，您也可以选择来电咨询哦！,这样批发"
正常,"你好老板,想要点三华李苗吗,有大量现货哦"
风险,"你好,辣椒怎么卖的,1000,对,135345/47217加完V备注一下惠农"
正常,"有货，大量,欢迎光临本店，量大价格从优，支持惠农网在线交易，看到您的留言我将马上回复，您也可以选择来电咨询哦！,欢迎光临本店，量大价格从优，支持惠农网在线交易，看到您的留言我将马上回复，您也可以选择来电咨询哦！"
正常,老板你好
正常,"你好,需要采购鸡蛋吗？"
正常,"可以给你发三个样品，都是黑木耳。，白木耳现在没有货。,这个是样品的连接。,木耳一袋是一斤装的吗,有点贵,需要什么品质和价位的？,是样品吗,我样品先跟你买。回来在看,你是想买木耳吗？,这里面是三个样品。总共150克装。为了方便老板拿样用的,32的价格的,你想用多少？什么价位可以？,欢迎光临本店，量大价格从优，支持惠农网在线交易，看到您的留言我将马上回复，您也可以选择来电咨询哦！,好的,你样品的那种品质一斤多少钱,哦。,:blush:,你好,你是想要样品吗？,谢谢,是的,37,这三种有1斤装的。质量很好的。"
正常,"欢迎光临本店，量大价格从优，支持惠农网在线交易，看到您的留言我将马上回复，您也可以选择来电咨询哦！,157,5411,9028,打这个电话"
正常,你好请问你要蛙肉吗？
正常,"欢迎光临本店，量大价格从优，支持惠农网在线交易，看到您的留言我将马上回复，您也可以选择来电咨询哦！,您好老板,藏香仔猪价格
30斤以下的是1000元。
20斤以下的是900元。
10斤以上的是800元"
正常,"多少钱1吨,现在有多少储备量？,供货方式？,你是在毕节什么地方？,多少钱1吨？老板你的姓名可以告诉我吗？你的店名叫什么？我们是做市场供应调查的，我们想先了解一下，到时候需要的,我们需要的量比较大，我们需要了解你的基本情况，然后向领导汇报。"
风险,"你好老板，你家货物不错，我有意大量购买
谈好了可以在这里买

茄的时候备注下你卖什么的。.

这个是我的薇

180
62
46
09
79,你好老板，你家货物不错，我有意大量购买
谈好了可以在这里买

茄的时候备注下你卖什么的。.

这个是我的薇

180
62
46
09
79,那可以先加个微信备用吗"
风险,"包邮吗？购买后多久发货？,有礼盒吗,您好我是山东区新华书店的采购员，需要给员工发3月份福利 不是急单 三月份到货就行,什么样子的,老板，我想跟你确认一下产品特征，有最近拍的照片和视频吗？,第一个吧,365个,方便加一下1396154,9828,加了告诉我一声通过一下,简单一点的就行,加一下我们财务 给您说哈 ,我是采购员 找商家的,加了我报备一下 ,你家的不错"
正常,"邮费多少钱,出芽率高不高？,保证？"
正常,"友情提示：关键时期，勤洗手，戴口罩，多通风，少出门,有什么需要可以随时下单。量大从优，请咨询客服"
正常,"欢迎光临本店，量大价格从优，支持惠农网在线交易，看到您的留言我将马上回复，您也可以选择来电咨询哦！,你好，你们收购新鲜茶叶不"
正常,"什么价？,在吗"
正常,"可以养鱼吗,可以,欢迎光临本店，量大价格从优，支持惠农网在线交易，看到您的留言我将马上回复，您也可以选择来电咨询哦！"
风险,"你好，你的产品我有兴趣
方便家个联系方式吗?
商量好我们用惠农网交易
我的是
139
4527
6894
麻烦你加我一下 我手机没电了
"
风险,"在不,V,1890872,2717,:heavy_plus_sign:了吗"
正常,"你好,在的,欢迎光临本店，量大价格从优，支持惠农网在线交易，看到您的留言我将马上回复，您也可以选择来电咨询哦！"
正常,"没有高捡了现在最便宜的苹果就剩国光了五毛，还有三万斤，,欢迎光临本店，量大价格从优，支持惠农网在线交易，看到您的留言我将马上回复，您也可以选择来电咨询哦！"
正常,"你咨询的是哪个发图片给我确认一下,在忙有时间聊,这是什么花，合适广西玉林市的气候种植吗,好的"
正常,"欢迎光临本店，量大价格从优，支持惠农网在线交易，看到您的留言我将马上回复，您也可以选择来电咨询哦！,普通鸡蛋有吗,普通没"
